Date,Series,Value
2018-01-10,Average Tone,-0.1784
2018-01-11,Average Tone,-0.067
2018-01-12,Average Tone,-0.1362
2018-01-13,Average Tone,-0.6105
2018-01-14,Average Tone,-1.0759
2018-01-15,Average Tone,0.594
2018-01-16,Average Tone,-0.3967
2018-01-17,Average Tone,-0.1633
2018-01-18,Average Tone,0.0422
2018-01-19,Average Tone,0.5394
2018-01-20,Average Tone,-0.1892
2018-01-21,Average Tone,0.4843
2018-01-22,Average Tone,-0.5915
2018-01-23,Average Tone,-0.0931
2018-01-24,Average Tone,0.2698
2018-01-25,Average Tone,-0.3605
2018-01-26,Average Tone,-1.0981
2018-01-27,Average Tone,-0.9565
2018-01-28,Average Tone,-2.3156
2018-01-29,Average Tone,-0.3837
2018-01-30,Average Tone,0.0036
2018-01-31,Average Tone,-2.5992
2018-02-01,Average Tone,0.5146
2018-02-02,Average Tone,0.0953
2018-02-03,Average Tone,0.1408
2018-02-04,Average Tone,1.0998
2018-02-05,Average Tone,0.6782
2018-02-06,Average Tone,-0.73
2018-02-07,Average Tone,0.0412
2018-02-08,Average Tone,0.0484
2018-02-09,Average Tone,0.1013
2018-02-10,Average Tone,-0.0477
2018-02-11,Average Tone,-0.0908
2018-02-12,Average Tone,-0.8823
2018-02-13,Average Tone,0.4568
2018-02-14,Average Tone,-0.1047
2018-02-15,Average Tone,1.1061
2018-02-16,Average Tone,0.377
2018-02-17,Average Tone,-0.2276
2018-02-18,Average Tone,0.7626
2018-02-19,Average Tone,0.3223
2018-02-20,Average Tone,-0.1387
2018-02-21,Average Tone,0.0305
2018-02-22,Average Tone,-0.4156
2018-02-23,Average Tone,0.9192
2018-02-24,Average Tone,0.854
2018-02-25,Average Tone,0.1413
2018-02-26,Average Tone,0.57
2018-02-27,Average Tone,0.2996
2018-02-28,Average Tone,0.0409
2018-03-01,Average Tone,0.4276
2018-03-02,Average Tone,0.0554
2018-03-03,Average Tone,0.1268
2018-03-04,Average Tone,0.7821
2018-03-05,Average Tone,0.0845
2018-03-06,Average Tone,-1.7243
2018-03-07,Average Tone,-0.6849
2018-03-08,Average Tone,-1.5936
2018-03-09,Average Tone,-0.5231
2018-03-10,Average Tone,0.4437
2018-03-11,Average Tone,-0.1911
2018-03-12,Average Tone,-0.4824
2018-03-13,Average Tone,-0.6714
2018-03-14,Average Tone,0.3233
2018-03-15,Average Tone,-0.105
2018-03-16,Average Tone,-1.8803
2018-03-17,Average Tone,-0.4743
2018-03-18,Average Tone,-1.0733
2018-03-19,Average Tone,0.2038
2018-03-20,Average Tone,-0.5707
2018-03-21,Average Tone,0.6255
2018-03-22,Average Tone,0.2888
2018-03-23,Average Tone,-0.0807
2018-03-24,Average Tone,0.353
2018-03-25,Average Tone,0.042
2018-03-26,Average Tone,-0.0526
2018-03-27,Average Tone,0.5604
2018-03-28,Average Tone,0.68
2018-03-29,Average Tone,0.5734
2018-03-30,Average Tone,0.0559
2018-03-31,Average Tone,0.1428
2018-04-01,Average Tone,-0.0067
2018-04-02,Average Tone,-0.3432
2018-04-03,Average Tone,-0.0316
2018-04-04,Average Tone,-0.4518
2018-04-05,Average Tone,0.2217
2018-04-06,Average Tone,0.9255
2018-04-07,Average Tone,0.0636
2018-04-08,Average Tone,0.2893
2018-04-09,Average Tone,0.4056
2018-04-10,Average Tone,0.5918
2018-04-11,Average Tone,0.7264
2018-04-12,Average Tone,-0.0452
2018-04-13,Average Tone,0.6419
2018-04-14,Average Tone,1.0449
2018-04-15,Average Tone,0.2942
2018-04-16,Average Tone,0.1874
2018-04-17,Average Tone,0.5219
2018-04-18,Average Tone,-0.5838
2018-04-19,Average Tone,0.2963
2018-04-20,Average Tone,0.5882
2018-04-21,Average Tone,0.5056
2018-04-22,Average Tone,-0.5535
2018-04-23,Average Tone,-0.8272
2018-04-24,Average Tone,0.686
2018-04-25,Average Tone,-0.4035
2018-04-26,Average Tone,1.4787
2018-04-27,Average Tone,0.8753
2018-04-28,Average Tone,0.3087
2018-04-29,Average Tone,0.5077
2018-04-30,Average Tone,0.1892
2018-05-01,Average Tone,-0.0706
2018-05-02,Average Tone,-0.7598
2018-05-03,Average Tone,-0.1611
2018-05-04,Average Tone,-0.3056
2018-05-05,Average Tone,0.281
2018-05-06,Average Tone,0.3555
2018-05-07,Average Tone,0.3422
2018-05-08,Average Tone,0.0034
2018-05-09,Average Tone,0.0565
2018-05-10,Average Tone,0.0526
2018-05-11,Average Tone,1.1726
2018-05-12,Average Tone,0.4422
2018-05-13,Average Tone,-0.6269
2018-05-14,Average Tone,-0.2563
2018-05-15,Average Tone,0.5314
2018-05-16,Average Tone,-0.0001
2018-05-17,Average Tone,-1.4348
2018-05-18,Average Tone,-0.769
2018-05-19,Average Tone,0.2532
2018-05-20,Average Tone,-1.1882
2018-05-21,Average Tone,-0.2424
2018-05-22,Average Tone,-1.1407
2018-05-23,Average Tone,-0.4551
2018-05-24,Average Tone,0.5727
2018-05-25,Average Tone,0.7012
2018-05-26,Average Tone,-1.8787
2018-05-27,Average Tone,0.1909
2018-05-28,Average Tone,0.0262
2018-05-29,Average Tone,0.0736
2018-05-30,Average Tone,0.1462
2018-05-31,Average Tone,0.1593
2018-06-01,Average Tone,0.0942
2018-06-02,Average Tone,-0.6959
2018-06-03,Average Tone,0.2172
2018-06-04,Average Tone,0.2047
2018-06-05,Average Tone,-0.0649
2018-06-06,Average Tone,-0.3035
2018-06-07,Average Tone,0.2235
2018-06-08,Average Tone,-0.7138
2018-06-09,Average Tone,-0.5395
2018-06-10,Average Tone,-0.3521
2018-06-11,Average Tone,-0.6998
2018-06-12,Average Tone,0.0393
2018-06-13,Average Tone,0.4243
2018-06-14,Average Tone,0.0517
2018-06-15,Average Tone,1.1469
2018-06-16,Average Tone,-1.3452
2018-06-17,Average Tone,-0.5184
2018-06-18,Average Tone,0.1216
2018-06-19,Average Tone,-0.5819
2018-06-20,Average Tone,-0.0172
2018-06-21,Average Tone,0.1878
2018-06-22,Average Tone,-0.1289
2018-06-23,Average Tone,-1.4879
2018-06-24,Average Tone,0.5277
2018-06-25,Average Tone,-0.1051
2018-06-26,Average Tone,-0.6819
2018-06-27,Average Tone,1.0003
2018-06-28,Average Tone,0.2467
2018-06-29,Average Tone,0.2863
2018-06-30,Average Tone,-0.1078
2018-07-01,Average Tone,0.1674
2018-07-02,Average Tone,-0.0003
2018-07-03,Average Tone,0.0664
2018-07-04,Average Tone,0.3404
2018-07-05,Average Tone,0.7506
2018-07-06,Average Tone,0.5881
2018-07-07,Average Tone,-0.0663
2018-07-08,Average Tone,-1.8325
2018-07-09,Average Tone,-0.9392
2018-07-10,Average Tone,0.3695
2018-07-11,Average Tone,0.0408
2018-07-12,Average Tone,0.1295
2018-07-13,Average Tone,-0.1598
2018-07-14,Average Tone,1.2569
2018-07-15,Average Tone,-0.2345
2018-07-16,Average Tone,-0.7622
2018-07-17,Average Tone,0.0337
2018-07-18,Average Tone,0.3385
2018-07-19,Average Tone,0.4385
2018-07-20,Average Tone,-1.3871
2018-07-21,Average Tone,-1.3014
2018-07-22,Average Tone,-0.7653
2018-07-23,Average Tone,0.4157
2018-07-24,Average Tone,0.109
2018-07-25,Average Tone,-0.4454
2018-07-26,Average Tone,-0.1448
2018-07-27,Average Tone,-0.5276
2018-07-28,Average Tone,-2.4413
2018-07-29,Average Tone,-1.1916
2018-07-30,Average Tone,-0.3169
2018-07-31,Average Tone,0.0107
2018-08-01,Average Tone,0.3186
2018-08-02,Average Tone,1.1631
2018-08-03,Average Tone,0.903
2018-08-04,Average Tone,-1.3078
2018-08-05,Average Tone,-0.1061
2018-08-06,Average Tone,0.2724
2018-08-07,Average Tone,0.284
2018-08-08,Average Tone,0.248
2018-08-09,Average Tone,0.683
2018-08-10,Average Tone,-0.8044
2018-08-11,Average Tone,-1.5819
2018-08-12,Average Tone,-1.0085
2018-08-13,Average Tone,0.3028
2018-08-14,Average Tone,-0.2842
2018-08-15,Average Tone,-0.4106
2018-08-16,Average Tone,0.6765
2018-08-17,Average Tone,-0.0332
2018-08-18,Average Tone,0.4181
2018-08-19,Average Tone,0.0771
2018-08-20,Average Tone,-1.3246
2018-08-21,Average Tone,0.9755
2018-08-22,Average Tone,1.2822
2018-08-23,Average Tone,-0.1835
2018-08-24,Average Tone,-0.1064
2018-08-25,Average Tone,0.1496
2018-08-26,Average Tone,-0.7337
2018-08-27,Average Tone,-0.6652
2018-08-28,Average Tone,0.6675
2018-08-29,Average Tone,-1.7478
2018-08-30,Average Tone,-2.8213
2018-08-31,Average Tone,0.047
2018-09-01,Average Tone,-1.0252
2018-09-02,Average Tone,-0.2256
