Date,Series,Value
2017-10-15,Volume Intensity,0.5163
2017-10-16,Volume Intensity,0.7486
2017-10-17,Volume Intensity,0.8291
2017-10-18,Volume Intensity,0.9079
2017-10-19,Volume Intensity,0.892
2017-10-20,Volume Intensity,0.84
2017-10-21,Volume Intensity,0.4372
2017-10-22,Volume Intensity,0.4229
2017-10-23,Volume Intensity,0.6848
2017-10-24,Volume Intensity,0.9111
2017-10-25,Volume Intensity,0.7767
2017-10-26,Volume Intensity,0.7567
2017-10-27,Volume Intensity,0.6847
2017-10-28,Volume Intensity,0.4394
2017-10-29,Volume Intensity,0.4477
2017-10-30,Volume Intensity,0.7331
2017-10-31,Volume Intensity,0.9521
2017-11-01,Volume Intensity,0.9576
2017-11-02,Volume Intensity,0.7831
2017-11-03,Volume Intensity,0.9692
2017-11-04,Volume Intensity,0.84
2017-11-05,Volume Intensity,0.7706
2017-11-06,Volume Intensity,0.8649
2017-11-07,Volume Intensity,0.9485
2017-11-08,Volume Intensity,1.3481
2017-11-09,Volume Intensity,1.5174
2017-11-10,Volume Intensity,1.2239
2017-11-11,Volume Intensity,1.1707
2017-11-12,Volume Intensity,1.1322
2017-11-13,Volume Intensity,1.028
2017-11-14,Volume Intensity,1.0814
2017-11-15,Volume Intensity,1.0091
2017-11-16,Volume Intensity,1.0513
2017-11-17,Volume Intensity,1.0611
2017-11-18,Volume Intensity,0.669
2017-11-19,Volume Intensity,0.6983
2017-11-20,Volume Intensity,0.9815
2017-11-21,Volume Intensity,1.0167
2017-11-22,Volume Intensity,1.0365
2017-11-23,Volume Intensity,0.6875
2017-11-24,Volume Intensity,0.6261
2017-11-25,Volume Intensity,0.4337
2017-11-26,Volume Intensity,0.6199
2017-11-27,Volume Intensity,0.7899
2017-11-28,Volume Intensity,0.8171
2017-11-29,Volume Intensity,0.9166
2017-11-30,Volume Intensity,0.9877
2017-12-03,Volume Intensity,0.5168
2017-12-04,Volume Intensity,0.8832
2017-12-05,Volume Intensity,0.7708
2017-12-06,Volume Intensity,0.8172
2017-12-07,Volume Intensity,0.8899
2017-12-08,Volume Intensity,0.8358
2017-12-09,Volume Intensity,0.4762
2017-12-10,Volume Intensity,0.452
2017-12-11,Volume Intensity,0.8648
2017-12-12,Volume Intensity,0.8664
2017-12-13,Volume Intensity,0.7726
2017-12-14,Volume Intensity,0.896
2017-12-15,Volume Intensity,0.9749
2017-12-16,Volume Intensity,0.665
2017-12-17,Volume Intensity,0.5799
2017-12-18,Volume Intensity,0.9615
2017-12-19,Volume Intensity,1.0388
2017-12-20,Volume Intensity,0.7892
2017-12-21,Volume Intensity,0.7775
2017-12-22,Volume Intensity,0.8046
2017-12-23,Volume Intensity,0.6476
2017-12-24,Volume Intensity,0.5868
2017-12-25,Volume Intensity,0.7313
2017-12-26,Volume Intensity,0.923
2017-12-27,Volume Intensity,0.8905
2017-12-28,Volume Intensity,0.9154
2017-12-29,Volume Intensity,1.1807
2017-12-30,Volume Intensity,0.6684
2017-12-31,Volume Intensity,0.7486
2018-01-01,Volume Intensity,0.6328
2018-01-02,Volume Intensity,0.8805
2018-01-03,Volume Intensity,0.7601
2018-01-04,Volume Intensity,0.7311
2018-01-05,Volume Intensity,0.7729
2018-01-06,Volume Intensity,0.5448
2018-01-07,Volume Intensity,0.6998
2018-01-08,Volume Intensity,0.9466
2018-01-09,Volume Intensity,0.7434
2018-01-10,Volume Intensity,0.8987
2018-01-11,Volume Intensity,1.0248
2018-01-12,Volume Intensity,0.886
2018-01-13,Volume Intensity,0.7259
2018-01-14,Volume Intensity,0.6362
2018-01-15,Volume Intensity,0.706
2018-01-16,Volume Intensity,0.9167
2018-01-17,Volume Intensity,1.0048
2018-01-18,Volume Intensity,1.0059
2018-01-19,Volume Intensity,0.8817
2018-01-20,Volume Intensity,0.5914
2018-01-21,Volume Intensity,0.4602
2018-01-22,Volume Intensity,0.6777
2018-01-23,Volume Intensity,0.9423
2018-01-24,Volume Intensity,1.0436
2018-01-25,Volume Intensity,1.0902
2018-01-26,Volume Intensity,0.8258
2018-01-27,Volume Intensity,0.6556
2018-01-28,Volume Intensity,0.6128
2018-01-29,Volume Intensity,0.8496
2018-01-30,Volume Intensity,0.7936
2018-01-31,Volume Intensity,1.1777
2018-02-01,Volume Intensity,0.7922
2018-02-02,Volume Intensity,0.7763
2018-02-03,Volume Intensity,0.7254
2018-02-04,Volume Intensity,0.4338
2018-02-05,Volume Intensity,0.7754
2018-02-06,Volume Intensity,0.8992
2018-02-07,Volume Intensity,0.9133
2018-02-08,Volume Intensity,0.7832
2018-02-09,Volume Intensity,0.8494
2018-02-10,Volume Intensity,0.7531
2018-02-11,Volume Intensity,0.6364
2018-02-12,Volume Intensity,0.7222
2018-02-13,Volume Intensity,0.9471
2018-02-14,Volume Intensity,0.7787
2018-02-15,Volume Intensity,0.6905
2018-02-16,Volume Intensity,0.9316
2018-02-17,Volume Intensity,0.8494
2018-02-18,Volume Intensity,0.6645
2018-02-19,Volume Intensity,0.8389
2018-02-20,Volume Intensity,0.7439
2018-02-21,Volume Intensity,0.8216
2018-02-22,Volume Intensity,0.7155
2018-02-23,Volume Intensity,0.8306
2018-02-24,Volume Intensity,0.5101
2018-02-25,Volume Intensity,0.824
2018-02-26,Volume Intensity,0.8912
2018-02-27,Volume Intensity,0.8095
2018-02-28,Volume Intensity,0.7692
2018-03-01,Volume Intensity,0.8485
2018-03-02,Volume Intensity,1.1963
2018-03-03,Volume Intensity,0.805
2018-03-04,Volume Intensity,0.9708
2018-03-05,Volume Intensity,1.1805
2018-03-06,Volume Intensity,0.9922
2018-03-07,Volume Intensity,1.1481
2018-03-08,Volume Intensity,1.4519
2018-03-09,Volume Intensity,1.3629
2018-03-10,Volume Intensity,1.0823
2018-03-11,Volume Intensity,1.3409
2018-03-12,Volume Intensity,1.0276
2018-03-13,Volume Intensity,0.9992
2018-03-14,Volume Intensity,0.9904
2018-03-15,Volume Intensity,1.0396
2018-03-16,Volume Intensity,0.8362
2018-03-17,Volume Intensity,0.826
2018-03-18,Volume Intensity,0.7345
2018-03-19,Volume Intensity,0.8366
2018-03-20,Volume Intensity,0.8669
2018-03-21,Volume Intensity,0.909
2018-03-22,Volume Intensity,1.2981
2018-03-23,Volume Intensity,1.6088
2018-03-24,Volume Intensity,0.7477
2018-03-25,Volume Intensity,0.8273
2018-03-26,Volume Intensity,1.1762
2018-03-27,Volume Intensity,1.0514
2018-03-28,Volume Intensity,1.1708
2018-03-29,Volume Intensity,1.0026
2018-03-30,Volume Intensity,0.8459
2018-03-31,Volume Intensity,0.7463
2018-04-01,Volume Intensity,0.8762
2018-04-02,Volume Intensity,1.5373
2018-04-03,Volume Intensity,1.0347
2018-04-04,Volume Intensity,1.6094
2018-04-05,Volume Intensity,1.3275
2018-04-06,Volume Intensity,1.6493
2018-04-07,Volume Intensity,0.9523
2018-04-08,Volume Intensity,0.7407
2018-04-09,Volume Intensity,1.3363
2018-04-10,Volume Intensity,1.4274
2018-04-11,Volume Intensity,1.3184
2018-04-12,Volume Intensity,1.3884
2018-04-13,Volume Intensity,1.4427
2018-04-14,Volume Intensity,0.7186
2018-04-15,Volume Intensity,0.6476
2018-04-16,Volume Intensity,0.8024
2018-04-17,Volume Intensity,1.1237
2018-04-18,Volume Intensity,0.9943
2018-04-19,Volume Intensity,0.9696
2018-04-20,Volume Intensity,0.969
2018-04-21,Volume Intensity,0.6952
2018-04-22,Volume Intensity,0.7695
2018-04-23,Volume Intensity,0.9533
2018-04-24,Volume Intensity,1.0687
2018-04-25,Volume Intensity,1.0422
2018-04-26,Volume Intensity,1.0133
2018-04-27,Volume Intensity,1.1444
2018-04-28,Volume Intensity,0.8668
2018-04-29,Volume Intensity,1.0379
2018-04-30,Volume Intensity,1.076
2018-05-01,Volume Intensity,1.2481
2018-05-02,Volume Intensity,1.0949
2018-05-03,Volume Intensity,1.1142
2018-05-04,Volume Intensity,1.1074
2018-05-05,Volume Intensity,0.7776
2018-05-06,Volume Intensity,0.825
2018-05-07,Volume Intensity,0.9759
2018-05-08,Volume Intensity,1.2962
2018-05-09,Volume Intensity,1.4962
2018-05-10,Volume Intensity,1.0076
2018-05-11,Volume Intensity,0.9419
2018-05-12,Volume Intensity,0.702
2018-05-13,Volume Intensity,0.69
2018-05-14,Volume Intensity,1.1363
2018-05-15,Volume Intensity,1.2977
2018-05-16,Volume Intensity,1.2306
2018-05-17,Volume Intensity,1.2006
2018-05-18,Volume Intensity,1.2674
2018-05-19,Volume Intensity,0.7398
2018-05-20,Volume Intensity,1.0245
2018-05-21,Volume Intensity,1.3392
2018-05-22,Volume Intensity,1.4888
2018-05-23,Volume Intensity,1.3267
2018-05-24,Volume Intensity,1.2686
2018-05-25,Volume Intensity,1.1954
2018-05-26,Volume Intensity,0.7202
2018-05-27,Volume Intensity,0.6301
2018-05-28,Volume Intensity,0.8981
2018-05-29,Volume Intensity,1.113
2018-05-30,Volume Intensity,1.2501
2018-05-31,Volume Intensity,1.3742
2018-06-01,Volume Intensity,1.4943
2018-06-02,Volume Intensity,1.1976
2018-06-03,Volume Intensity,0.7959
2018-06-04,Volume Intensity,1.1526
2018-06-05,Volume Intensity,1.0066
2018-06-06,Volume Intensity,1.0547
2018-06-07,Volume Intensity,1.3676
2018-06-08,Volume Intensity,1.2834
2018-06-09,Volume Intensity,1.0996
2018-06-10,Volume Intensity,1.4165
2018-06-11,Volume Intensity,1.3371
2018-06-12,Volume Intensity,1.4277
2018-06-13,Volume Intensity,0.9468
2018-06-14,Volume Intensity,1.0664
2018-06-15,Volume Intensity,1.5855
2018-06-16,Volume Intensity,0.9543
2018-06-17,Volume Intensity,0.6082
2018-06-18,Volume Intensity,1.175
2018-06-19,Volume Intensity,1.8189
2018-06-20,Volume Intensity,1.4501
2018-06-21,Volume Intensity,1.2079
2018-06-22,Volume Intensity,1.2218
2018-06-23,Volume Intensity,0.5784
2018-06-24,Volume Intensity,0.6052
2018-06-25,Volume Intensity,1.2007
2018-06-26,Volume Intensity,1.0884
2018-06-27,Volume Intensity,1.0376
2018-06-28,Volume Intensity,1.3457
2018-06-29,Volume Intensity,1.1859
2018-06-30,Volume Intensity,0.8794
2018-07-01,Volume Intensity,0.7692
2018-07-02,Volume Intensity,1.1112
2018-07-03,Volume Intensity,1.1929
2018-07-04,Volume Intensity,1.061
2018-07-05,Volume Intensity,1.3091
2018-07-06,Volume Intensity,1.9017
2018-07-07,Volume Intensity,1.1848
2018-07-08,Volume Intensity,0.7367
2018-07-09,Volume Intensity,1.3361
2018-07-10,Volume Intensity,1.3826
2018-07-11,Volume Intensity,1.7197
2018-07-12,Volume Intensity,1.2858
2018-07-13,Volume Intensity,1.4497
2018-07-14,Volume Intensity,0.8113
2018-07-15,Volume Intensity,0.7718
2018-07-16,Volume Intensity,1.4427
2018-07-17,Volume Intensity,1.0144
2018-07-18,Volume Intensity,1.0072
2018-07-19,Volume Intensity,0.9529
2018-07-20,Volume Intensity,1.1681
2018-07-21,Volume Intensity,1.0797
2018-07-22,Volume Intensity,0.7861
2018-07-23,Volume Intensity,1.2501
2018-07-24,Volume Intensity,1.3796
2018-07-25,Volume Intensity,1.4765
2018-07-26,Volume Intensity,1.8472
2018-07-27,Volume Intensity,1.2654
2018-07-28,Volume Intensity,0.7248
2018-07-29,Volume Intensity,0.7311
2018-07-30,Volume Intensity,0.9819
2018-07-31,Volume Intensity,1.0652
2018-08-01,Volume Intensity,1.3132
2018-08-02,Volume Intensity,1.3247
2018-08-03,Volume Intensity,1.6989
2018-08-04,Volume Intensity,1.2309
2018-08-05,Volume Intensity,0.7019
2018-08-06,Volume Intensity,1.0985
2018-08-07,Volume Intensity,1.1881
2018-08-08,Volume Intensity,1.2596
2018-08-09,Volume Intensity,1.0691
2018-08-10,Volume Intensity,1.0659
2018-08-11,Volume Intensity,0.724
2018-08-12,Volume Intensity,0.6609
2018-08-13,Volume Intensity,0.9837
2018-08-14,Volume Intensity,1.069
2018-08-15,Volume Intensity,1.0647
2018-08-16,Volume Intensity,1.1566
2018-08-17,Volume Intensity,1.1464
2018-08-18,Volume Intensity,0.7277
2018-08-19,Volume Intensity,0.5679
2018-08-20,Volume Intensity,1.1365
2018-08-21,Volume Intensity,1.0875
2018-08-22,Volume Intensity,1.0912
2018-08-23,Volume Intensity,1.3478
2018-08-24,Volume Intensity,1.2469
2018-08-25,Volume Intensity,1.0386
2018-08-26,Volume Intensity,0.6471
2018-08-27,Volume Intensity,1.0026
2018-08-28,Volume Intensity,1.0026
2018-08-29,Volume Intensity,1.088
2018-08-30,Volume Intensity,1.1397
2018-08-31,Volume Intensity,1.1476
2018-09-01,Volume Intensity,0.7684
2018-09-02,Volume Intensity,0.8319
2018-09-03,Volume Intensity,1.0178
2018-09-04,Volume Intensity,0.9911
2018-09-05,Volume Intensity,0.9776
2018-09-06,Volume Intensity,1.1482
2018-09-07,Volume Intensity,1.2764
2018-09-08,Volume Intensity,1.0329
2018-09-09,Volume Intensity,0.7422
2018-09-10,Volume Intensity,1.1435
2018-09-11,Volume Intensity,1.2234
2018-09-12,Volume Intensity,1.2202
2018-09-13,Volume Intensity,1.1753
2018-09-14,Volume Intensity,1.0471
2018-09-15,Volume Intensity,0.9197
2018-09-16,Volume Intensity,1.1248
2018-09-17,Volume Intensity,1.4496
2018-09-18,Volume Intensity,1.4821
2018-09-19,Volume Intensity,1.1142
2018-09-20,Volume Intensity,0.9061
2018-09-21,Volume Intensity,1.062
2018-09-22,Volume Intensity,1.1264
2018-09-23,Volume Intensity,1.0611
2018-09-24,Volume Intensity,1.2584
2018-09-25,Volume Intensity,1.27
2018-09-26,Volume Intensity,1.5979
2018-09-27,Volume Intensity,1.208
2018-09-28,Volume Intensity,1.0387
2018-09-29,Volume Intensity,0.8024
2018-09-30,Volume Intensity,0.6863
2018-10-01,Volume Intensity,0.9932
2018-10-02,Volume Intensity,1.0192
2018-10-03,Volume Intensity,1.177
2018-10-04,Volume Intensity,1.0396
2018-10-05,Volume Intensity,1.241
2018-10-06,Volume Intensity,0.9714
2018-10-07,Volume Intensity,0.8316
2018-10-08,Volume Intensity,1.0219
2018-10-09,Volume Intensity,1.073
2018-10-10,Volume Intensity,0.9972
2018-10-11,Volume Intensity,1.3611
2018-10-12,Volume Intensity,1.4124
2018-10-13,Volume Intensity,0.8238
2018-10-14,Volume Intensity,0.9568
2018-10-15,Volume Intensity,1.0664
2018-10-16,Volume Intensity,0.9627
2018-10-17,Volume Intensity,0.9619
2018-10-18,Volume Intensity,1.008
2018-10-19,Volume Intensity,1.239
2018-10-20,Volume Intensity,0.9906
2018-10-21,Volume Intensity,1.0827
2018-10-22,Volume Intensity,1.0446
2018-10-23,Volume Intensity,1.2913
2018-10-24,Volume Intensity,1.0296
2018-10-25,Volume Intensity,1.2414
2018-10-26,Volume Intensity,1.1192
2018-10-27,Volume Intensity,1.1015
2018-10-28,Volume Intensity,1.0011
2018-10-29,Volume Intensity,1.9458
2018-10-30,Volume Intensity,1.9726
2018-10-31,Volume Intensity,1.9199
2018-11-01,Volume Intensity,1.8495
2018-11-02,Volume Intensity,2.281
2018-11-03,Volume Intensity,1.6717
2018-11-04,Volume Intensity,0.9889
2018-11-05,Volume Intensity,1.5593
2018-11-06,Volume Intensity,1.3686
2018-11-07,Volume Intensity,1.1612
2018-11-08,Volume Intensity,1.2183
2018-11-09,Volume Intensity,1.2357
2018-11-10,Volume Intensity,1.4749
2018-11-11,Volume Intensity,1.1311
2018-11-12,Volume Intensity,1.2214
2018-11-13,Volume Intensity,1.3695
2018-11-14,Volume Intensity,1.1815
2018-11-15,Volume Intensity,1.0883
2018-11-16,Volume Intensity,1.1815
2018-11-17,Volume Intensity,1.0695
2018-11-18,Volume Intensity,0.9895
2018-11-19,Volume Intensity,0.9812
2018-11-20,Volume Intensity,1.1711
2018-11-21,Volume Intensity,1.3285
2018-11-22,Volume Intensity,1.0296
2018-11-23,Volume Intensity,1.1987
2018-11-24,Volume Intensity,0.7166
2018-11-25,Volume Intensity,0.7755
2018-11-26,Volume Intensity,1.3698
2018-11-27,Volume Intensity,1.4363
2018-11-28,Volume Intensity,1.4536
2018-11-29,Volume Intensity,1.3285
2018-11-30,Volume Intensity,1.3697
2018-12-01,Volume Intensity,2.4593
2018-12-02,Volume Intensity,1.6591
2018-12-03,Volume Intensity,1.8247
2018-12-04,Volume Intensity,1.5937
