Date,Series,Value
2018-08-21,Average Tone,-0.5554
2018-08-22,Average Tone,-0.5802
2018-08-23,Average Tone,-1.0638
2018-08-24,Average Tone,-0.7717
2018-08-25,Average Tone,-1.2816
2018-08-26,Average Tone,-1.0539
2018-08-27,Average Tone,-0.5347
2018-08-28,Average Tone,-0.6079
2018-08-29,Average Tone,-1.6154
2018-08-30,Average Tone,-0.9574
2018-08-31,Average Tone,-1.4633
2018-09-01,Average Tone,-0.7843
2018-09-02,Average Tone,-1.4491
2018-09-03,Average Tone,-1.3688
2018-09-04,Average Tone,-1.2856
2018-09-05,Average Tone,-0.8202
2018-09-06,Average Tone,-0.6177
2018-09-07,Average Tone,-0.4208
2018-09-08,Average Tone,-0.1623
2018-09-09,Average Tone,-0.2945
2018-09-10,Average Tone,-1.027
2018-09-11,Average Tone,-1.5046
2018-09-12,Average Tone,-1.3378
2018-09-13,Average Tone,-1.3852
2018-09-14,Average Tone,-1.0917
2018-09-15,Average Tone,-2.0225
2018-09-16,Average Tone,-2.1269
2018-09-17,Average Tone,-1.7041
2018-09-18,Average Tone,-1.238
2018-09-19,Average Tone,-1.2187
2018-09-20,Average Tone,-0.6717
2018-09-21,Average Tone,-1.8546
2018-09-22,Average Tone,-1.9128
2018-09-23,Average Tone,-2.1557
2018-09-24,Average Tone,-1.4478
2018-09-25,Average Tone,-0.9225
2018-09-26,Average Tone,-1.1353
2018-09-27,Average Tone,-0.9838
2018-09-28,Average Tone,-0.9907
2018-09-29,Average Tone,-1.5481
2018-09-30,Average Tone,-1.2867
2018-10-01,Average Tone,-0.7719
2018-10-02,Average Tone,-1.1596
2018-10-03,Average Tone,-0.6481
2018-10-04,Average Tone,-1.139
2018-10-05,Average Tone,-1.4791
2018-10-06,Average Tone,-1.6945
2018-10-07,Average Tone,-1.4119
2018-10-08,Average Tone,-1.4698
2018-10-09,Average Tone,-1.2417
2018-10-10,Average Tone,-1.5929
2018-10-11,Average Tone,-1.9133
2018-10-12,Average Tone,-1.0778
2018-10-13,Average Tone,-1.0904
2018-10-14,Average Tone,-1.3294
2018-10-15,Average Tone,-1.6014
2018-10-16,Average Tone,-1.0724
2018-10-17,Average Tone,-0.4439
2018-10-18,Average Tone,-0.4644
2018-10-19,Average Tone,-1.3304
2018-10-20,Average Tone,-1.483
2018-10-21,Average Tone,-1.7305
2018-10-22,Average Tone,-1.3275
2018-10-23,Average Tone,-1.0877
2018-10-24,Average Tone,-0.4516
2018-10-25,Average Tone,-0.9426
2018-10-26,Average Tone,-1.113
2018-10-27,Average Tone,-1.0747
2018-10-28,Average Tone,-1.2996
2018-10-29,Average Tone,-0.7753
2018-10-30,Average Tone,-0.8783
2018-10-31,Average Tone,-0.1973
2018-11-01,Average Tone,-0.9173
2018-11-02,Average Tone,-1.1642
2018-11-03,Average Tone,-0.8755
2018-11-04,Average Tone,-2.2592
2018-11-05,Average Tone,-1.6666
2018-11-06,Average Tone,-1.1859
2018-11-07,Average Tone,-0.3166
2018-11-08,Average Tone,-0.8534
2018-11-09,Average Tone,-0.5307
2018-11-10,Average Tone,-0.7652
2018-11-11,Average Tone,-0.9934
2018-11-12,Average Tone,-0.5108
2018-11-13,Average Tone,-0.6224
2018-11-14,Average Tone,-0.7416
2018-11-15,Average Tone,-0.1794
2018-11-16,Average Tone,-0.6601
2018-11-17,Average Tone,-0.4961
2018-11-18,Average Tone,-1.1832
2018-11-19,Average Tone,-0.8866
2018-11-20,Average Tone,-0.7478
2018-11-21,Average Tone,-1.155
2018-11-22,Average Tone,-1.1568
2018-11-23,Average Tone,-2.3339
2018-11-24,Average Tone,-1.5168
2018-11-25,Average Tone,-1.003
2018-11-26,Average Tone,-0.8451
2018-11-27,Average Tone,-0.7468
2018-11-28,Average Tone,-1.7687
2018-11-29,Average Tone,-0.699
2018-11-30,Average Tone,-0.7178
2018-12-01,Average Tone,-0.4625
2018-12-02,Average Tone,-0.4297
2018-12-03,Average Tone,-0.7038
2018-12-04,Average Tone,-0.752
2018-12-05,Average Tone,-0.8437
2018-12-06,Average Tone,-1.6819
2018-12-07,Average Tone,-1.672
2018-12-08,Average Tone,-1.6075
2018-12-09,Average Tone,-1.5451
2018-12-10,Average Tone,-1.4401
2018-12-11,Average Tone,-1.2764
2018-12-12,Average Tone,-1.2511
2018-12-13,Average Tone,-1.1665
2018-12-14,Average Tone,-1.3598
2018-12-15,Average Tone,-1.0651
2018-12-16,Average Tone,-1.3712
2018-12-17,Average Tone,-0.9322
2018-12-18,Average Tone,-1.1504
2018-12-19,Average Tone,-1.1569
2018-12-20,Average Tone,-0.8768
2018-12-21,Average Tone,-1.0428
2018-12-22,Average Tone,-1.5376
2018-12-23,Average Tone,-1.4347
2018-12-24,Average Tone,-0.9668
2018-12-25,Average Tone,-1.4481
2018-12-26,Average Tone,-1.0454
2018-12-27,Average Tone,-1.012
2018-12-28,Average Tone,-0.5727
2018-12-29,Average Tone,-1.0426
