Date,Series,Value
2018-08-04,Volume Intensity,0.1405
2018-08-05,Volume Intensity,0.0676
2018-08-06,Volume Intensity,0.0924
2018-08-07,Volume Intensity,0.1025
2018-08-08,Volume Intensity,0.0768
2018-08-09,Volume Intensity,0.0917
2018-08-10,Volume Intensity,0.0853
2018-08-11,Volume Intensity,0.0363
2018-08-12,Volume Intensity,0.0325
2018-08-13,Volume Intensity,0.0823
2018-08-14,Volume Intensity,0.0872
2018-08-15,Volume Intensity,0.084
2018-08-16,Volume Intensity,0.0882
2018-08-17,Volume Intensity,0.0901
2018-08-18,Volume Intensity,0.0418
2018-08-19,Volume Intensity,0.0346
2018-08-20,Volume Intensity,0.0894
2018-08-21,Volume Intensity,0.0895
2018-08-22,Volume Intensity,0.0824
2018-08-23,Volume Intensity,0.105
2018-08-24,Volume Intensity,0.1116
2018-08-25,Volume Intensity,0.0759
2018-08-26,Volume Intensity,0.0847
2018-08-27,Volume Intensity,0.1263
2018-08-28,Volume Intensity,0.1265
2018-08-29,Volume Intensity,0.1247
2018-08-30,Volume Intensity,0.1194
2018-08-31,Volume Intensity,0.1023
2018-09-01,Volume Intensity,0.044
2018-09-02,Volume Intensity,0.0502
2018-09-03,Volume Intensity,0.0901
2018-09-04,Volume Intensity,0.0792
2018-09-05,Volume Intensity,0.0698
2018-09-06,Volume Intensity,0.0902
2018-09-07,Volume Intensity,0.0935
2018-09-08,Volume Intensity,0.0526
2018-09-09,Volume Intensity,0.1542
2018-09-10,Volume Intensity,0.1355
2018-09-11,Volume Intensity,0.1267
2018-09-12,Volume Intensity,0.0965
2018-09-13,Volume Intensity,0.0893
2018-09-14,Volume Intensity,0.0993
2018-09-15,Volume Intensity,0.1651
2018-09-16,Volume Intensity,0.1832
2018-09-17,Volume Intensity,0.196
2018-09-18,Volume Intensity,0.1488
2018-09-19,Volume Intensity,0.0802
2018-09-20,Volume Intensity,0.0806
2018-09-21,Volume Intensity,0.0936
2018-09-22,Volume Intensity,0.0627
2018-09-23,Volume Intensity,0.0683
2018-09-24,Volume Intensity,0.0973
2018-09-25,Volume Intensity,0.0883
2018-09-26,Volume Intensity,0.1205
2018-09-27,Volume Intensity,0.0876
2018-09-28,Volume Intensity,0.0732
2018-09-29,Volume Intensity,0.0394
2018-09-30,Volume Intensity,0.0401
2018-10-01,Volume Intensity,0.0884
2018-10-02,Volume Intensity,0.1216
2018-10-03,Volume Intensity,0.0829
2018-10-04,Volume Intensity,0.0747
2018-10-05,Volume Intensity,0.1112
2018-10-06,Volume Intensity,0.0688
2018-10-07,Volume Intensity,0.1095
2018-10-08,Volume Intensity,0.1344
2018-10-09,Volume Intensity,0.1109
2018-10-10,Volume Intensity,0.1409
2018-10-11,Volume Intensity,0.1148
2018-10-12,Volume Intensity,0.0929
2018-10-13,Volume Intensity,0.0466
2018-10-14,Volume Intensity,0.0487
2018-10-15,Volume Intensity,0.0856
2018-10-16,Volume Intensity,0.0732
2018-10-17,Volume Intensity,0.1008
2018-10-18,Volume Intensity,0.1173
2018-10-19,Volume Intensity,0.1233
2018-10-20,Volume Intensity,0.0881
2018-10-21,Volume Intensity,0.1426
2018-10-22,Volume Intensity,0.0847
2018-10-23,Volume Intensity,0.1053
2018-10-24,Volume Intensity,0.0675
2018-10-25,Volume Intensity,0.105
2018-10-26,Volume Intensity,0.0886
2018-10-27,Volume Intensity,0.0571
2018-10-28,Volume Intensity,0.0581
2018-10-29,Volume Intensity,0.0924
2018-10-30,Volume Intensity,0.0817
2018-10-31,Volume Intensity,0.1058
2018-11-01,Volume Intensity,0.0786
2018-11-02,Volume Intensity,0.1341
2018-11-03,Volume Intensity,0.0564
2018-11-04,Volume Intensity,0.0567
2018-11-05,Volume Intensity,0.127
2018-11-06,Volume Intensity,0.1154
2018-11-07,Volume Intensity,0.0742
2018-11-08,Volume Intensity,0.1084
2018-11-09,Volume Intensity,0.1042
2018-11-10,Volume Intensity,0.1258
2018-11-11,Volume Intensity,0.0423
2018-11-12,Volume Intensity,0.1244
2018-11-13,Volume Intensity,0.0813
2018-11-14,Volume Intensity,0.0964
2018-11-15,Volume Intensity,0.0762
2018-11-16,Volume Intensity,0.0879
2018-11-17,Volume Intensity,0.0822
2018-11-18,Volume Intensity,0.0792
2018-11-19,Volume Intensity,0.0795
2018-11-20,Volume Intensity,0.1011
2018-11-21,Volume Intensity,0.1269
2018-11-22,Volume Intensity,0.1007
2018-11-23,Volume Intensity,0.152
2018-11-24,Volume Intensity,0.0487
2018-11-25,Volume Intensity,0.036
2018-11-26,Volume Intensity,0.1126
2018-11-27,Volume Intensity,0.1135
2018-11-28,Volume Intensity,0.116
2018-11-29,Volume Intensity,0.1096
2018-11-30,Volume Intensity,0.1449
2018-12-01,Volume Intensity,0.173
2018-12-02,Volume Intensity,0.1113
2018-12-03,Volume Intensity,0.1249
2018-12-04,Volume Intensity,0.1034
2018-12-05,Volume Intensity,0.1043
