Date,Series,Value
2017-11-20,Average Tone,-2.1488
2017-11-21,Average Tone,-1.2259
2017-11-22,Average Tone,-2.8776
2017-11-23,Average Tone,-2.2525
2017-11-24,Average Tone,-2.0403
2017-11-25,Average Tone,-2.8692
2017-11-26,Average Tone,-2.8841
2017-11-27,Average Tone,-2.3262
2017-11-28,Average Tone,-2.4203
2017-11-29,Average Tone,-2.0222
2017-11-30,Average Tone,-2.4397
2017-12-03,Average Tone,-2.4647
2017-12-04,Average Tone,-2.3258
2017-12-05,Average Tone,-2.0748
2017-12-06,Average Tone,-2.2313
2017-12-07,Average Tone,-2.9014
2017-12-08,Average Tone,-2.7301
2017-12-09,Average Tone,-2.5141
2017-12-10,Average Tone,-2.7777
2017-12-11,Average Tone,-2.8443
2017-12-12,Average Tone,-2.2359
2017-12-13,Average Tone,-1.9892
2017-12-14,Average Tone,-1.7426
2017-12-15,Average Tone,-1.9208
2017-12-16,Average Tone,-2.4809
2017-12-17,Average Tone,-2.21
2017-12-18,Average Tone,-1.3147
2017-12-19,Average Tone,-2.4835
2017-12-20,Average Tone,-2.2452
2017-12-21,Average Tone,-2.3874
2017-12-22,Average Tone,-2.4667
2017-12-23,Average Tone,-2.9655
2017-12-24,Average Tone,-2.6891
2017-12-25,Average Tone,-1.5302
2017-12-26,Average Tone,-0.032
2017-12-27,Average Tone,-1.6131
2017-12-28,Average Tone,-2.5701
2017-12-29,Average Tone,-2.1021
2017-12-30,Average Tone,-3.5875
2017-12-31,Average Tone,-1.6128
2018-01-01,Average Tone,-0.3965
2018-01-02,Average Tone,-2.0393
2018-01-03,Average Tone,-2.0591
2018-01-04,Average Tone,-2.2625
2018-01-05,Average Tone,-2.3754
2018-01-06,Average Tone,-2.0862
2018-01-07,Average Tone,-2.1937
2018-01-08,Average Tone,-1.8343
2018-01-09,Average Tone,-1.2073
2018-01-10,Average Tone,-1.3117
2018-01-11,Average Tone,-1.9652
2018-01-12,Average Tone,-2.2773
2018-01-13,Average Tone,-2.5538
2018-01-14,Average Tone,-1.5334
2018-01-15,Average Tone,-1.8022
2018-01-16,Average Tone,-2.7461
2018-01-17,Average Tone,-2.6673
2018-01-18,Average Tone,-1.99
2018-01-19,Average Tone,-2.6054
2018-01-20,Average Tone,-3.3856
2018-01-21,Average Tone,-2.3791
2018-01-22,Average Tone,-2.0633
2018-01-23,Average Tone,-2.3536
2018-01-24,Average Tone,-1.8901
